Last_name,First_name,YEAR,TEAM,TYPE
Valverde,Jose,2010,2010,FA_CONTRACT
Scutaro,Marco,2010,2010,FA_CONTRACT
DeRosa,Mark,2010,2010,FA_CONTRACT
Gonzalez,Mike,2010,2010,FA_CONTRACT
Pettitte,Andy,2010,2010,FA_CONTRACT
Rodney,Fernando,2010,2010,FA_CONTRACT
Beltre,Adrian,2010,2010,FA_CONTRACT
Damon,Johnny,2010,2010,FA_CONTRACT
Betancourt,Rafael,2010,2010,FA_CONTRACT
Grabow,John,2010,2010,FA_CONTRACT
Penny,Brad,2010,2010,FA_CONTRACT
Hawkins,LaTroy,2010,2010,FA_CONTRACT
Harden,Rich,2010,2010,FA_CONTRACT
Soriano,Rafael,2010,2010,FA_CONTRACT
Pavano,Carl,2010,2010,FA_CONTRACT
Wagner,Billy,2010,2010,FA_CONTRACT
Guerrero,Vladimir,2010,2010,FA_CONTRACT
LaRoche,Adam,2010,2010,FA_CONTRACT
Matsui,Hideki,2010,2010,FA_CONTRACT
Tejada,Miguel,2010,2010,FA_CONTRACT
Kendall,Jason,2010,2010,FA_CONTRACT
Rodriguez,Ivan,2010,2010,FA_CONTRACT
Johnson,Nick,2010,2010,FA_CONTRACT
Crisp,Coco,2010,2010,FA_CONTRACT
Garland,Jon,2010,2010,FA_CONTRACT
Davis,Doug,2010,2010,FA_CONTRACT
Baez,Danys,2010,2010,FA_CONTRACT
Myers,Brett,2010,2010,FA_CONTRACT
Padilla,Vicente,2010,2010,FA_CONTRACT
Hudson,Orlando,2010,2010,FA_CONTRACT
Feliz,Pedro,2010,2010,FA_CONTRACT
Molina,Bengie,2010,2010,FA_CONTRACT
Carroll,Jamey,2010,2010,FA_CONTRACT
Dotel,Octavio,2010,2010,FA_CONTRACT
Nady,Xavier,2010,2010,FA_CONTRACT
Ankiel,Rick,2010,2010,FA_CONTRACT
Oliver,Darren,2010,2010,FA_CONTRACT
Uribe,Juan,2010,2010,FA_CONTRACT
Cabrera,Orlando,2010,2010,FA_CONTRACT
Huff,Aubrey,2010,2010,FA_CONTRACT
Putz,J.J.,2010,2010,FA_CONTRACT
McDonald,John,2010,2010,FA_CONTRACT
Gonzalez,Alex,2010,2010,FA_CONTRACT
Gregg,Kevin,2010,2010,FA_CONTRACT
Schneider,Brian,2010,2010,FA_CONTRACT
Gload,Ross,2010,2010,FA_CONTRACT
Olivo,Miguel,2010,2010,FA_CONTRACT
Howry,Bob,2010,2010,FA_CONTRACT
Zaun,Gregg,2010,2010,FA_CONTRACT
Hairston,Jerry,2010,2010,FA_CONTRACT
Counsell,Craig,2010,2010,FA_CONTRACT
Branyan,Russell,2010,2010,FA_CONTRACT
Cora,Alex,2010,2010,FA_CONTRACT
Bedard,Erik,2010,2010,FA_CONTRACT
Duchscherer,Justin,2010,2010,FA_CONTRACT
Giambi,Jason,2010,2010,FA_CONTRACT
Glaus,Troy,2010,2010,FA_CONTRACT
Podsednik,Scott,2010,2010,FA_CONTRACT
Everett,Adam,2010,2010,FA_CONTRACT
Contreras,Jose,2010,2010,FA_CONTRACT
Kennedy,Adam,2010,2010,FA_CONTRACT
Thome,Jim,2010,2010,FA_CONTRACT
Hendrickson,Mark,2010,2010,FA_CONTRACT
Vizquel,Omar,2010,2010,FA_CONTRACT
Donnelly,Brendan,2010,2010,FA_CONTRACT
Ohman,Will,2010,2010,FA_CONTRACT
Mora,Melvin,2010,2010,FA_CONTRACT
Escobar,Kelvim,2010,2010,FA_CONTRACT
Torrealba,Yorvit,2010,2010,FA_CONTRACT
Park,Chan Ho,2010,2010,FA_CONTRACT
Winn,Randy,2010,2010,FA_CONTRACT
Ausmus,Brad,2010,2010,FA_CONTRACT
Batista,Miguel,2010,2010,FA_CONTRACT
Castro,Ramon,2010,2010,FA_CONTRACT
Crosby,Bobby,2010,2010,FA_CONTRACT
Hinske,Eric,2010,2010,FA_CONTRACT
Lopez,Felipe,2010,2010,FA_CONTRACT
Wellemeyer,Todd,2010,2010,FA_CONTRACT
LaRue,Jason,2010,2010,FA_CONTRACT
Barajas,Rod,2010,2010,FA_CONTRACT
Hernandez,Livan,2010,2010,FA_CONTRACT
Tracy,Chad,2010,2010,FA_CONTRACT
Vargas,Claudio,2010,2010,FA_CONTRACT
Wright,Jamey,2010,2010,FA_CONTRACT
Beimel,Joe,2010,2010,FA_CONTRACT
Redmond,Mike,2010,2010,FA_CONTRACT
Springer,Russ,2010,2010,FA_CONTRACT
Tatis,Fernando,2010,2010,FA_CONTRACT
Belliard,Ronnie,2010,2010,FA_CONTRACT
Johnson,Reed,2010,2010,FA_CONTRACT
Michaels,Jason,2010,2010,FA_CONTRACT
Molina,Jose,2010,2010,FA_CONTRACT
Weaver,Jeff,2010,2010,FA_CONTRACT
Blanco,Henry,2010,2010,FA_CONTRACT
Castro,Juan,2010,2010,FA_CONTRACT
Greene,Khalil,2010,2010,FA_CONTRACT
Kearns,Austin,2010,2010,FA_CONTRACT
Mota,Guillermo,2010,2010,FA_CONTRACT
Stairs,Matt,2010,2010,FA_CONTRACT
Catalanotto,Frank,2010,2010,FA_CONTRACT
Chen,Bruce,2010,2010,FA_CONTRACT
Sweeney,Mike,2010,2010,FA_CONTRACT
Anderson,Garret,2010,2010,FA_CONTRACT
Cairo,Miguel,2010,2010,FA_CONTRACT
Jones,Andruw,2010,2010,FA_CONTRACT
Quinlan,Robb,2010,2010,FA_CONTRACT
Baldelli,Rocco,2010,2010,FA_CONTRACT
Bard,Josh,2010,2010,FA_CONTRACT
Benoit,Joaquin,2010,2010,FA_CONTRACT
Blalock,Hank,2010,2010,FA_CONTRACT
Chavez,Endy,2010,2010,FA_CONTRACT
Dessens,Elmer,2010,2010,FA_CONTRACT
Embree,Alan,2010,2010,FA_CONTRACT
Fogg,Josh,2010,2010,FA_CONTRACT
Garciaparra,Nomar,2010,2010,FA_CONTRACT
Giles,Brian,2010,2010,FA_CONTRACT
Guardado,Eddie,2010,2010,FA_CONTRACT
Hampton,Mike,2010,2010,FA_CONTRACT
Mahay,Ron,2010,2010,FA_CONTRACT
Mientkiewicz,Doug,2010,2010,FA_CONTRACT
Millar,Kevin,2010,2010,FA_CONTRACT
Moeller,Chad,2010,2010,FA_CONTRACT
Patterson,Corey,2010,2010,FA_CONTRACT
Rincon,Juan,2010,2010,FA_CONTRACT
Schoeneweis,Scott,2010,2010,FA_CONTRACT
Tomko,Brett,2010,2010,FA_CONTRACT
Villone,Ron,2010,2010,FA_CONTRACT
Wells,Kip,2010,2010,FA_CONTRACT
Woodward,Chris,2010,2010,FA_CONTRACT
Aurilia,Rich,2010,2010,FA_CONTRACT
Bako,Paul,2010,2010,FA_CONTRACT
Boone,Aaron,2010,2010,FA_CONTRACT
Bradford,Chad,2010,2010,FA_CONTRACT
Brocail,Doug,2010,2010,FA_CONTRACT
Byrd,Paul,2010,2010,FA_CONTRACT
Calero,Kiko,2010,2010,FA_CONTRACT
Crede,Joe,2010,2010,FA_CONTRACT
Delgado,Carlos,2010,2010,FA_CONTRACT
Dye,Jermaine,2010,2010,FA_CONTRACT
Erstad,Darin,2010,2010,FA_CONTRACT
Eyre,Scott,2010,2010,FA_CONTRACT
Fox,Chad,2010,2010,FA_CONTRACT
Herges,Matt,2010,2010,FA_CONTRACT
Isringhausen,Jason,2010,2010,FA_CONTRACT
Johnson,Randy,2010,2010,FA_CONTRACT
Looper,Braden,2010,2010,FA_CONTRACT
Loretta,Mark,2010,2010,FA_CONTRACT
Martinez,Pedro,2010,2010,FA_CONTRACT
Martinez,Ramon,2010,2010,FA_CONTRACT
Milton,Eric,2010,2010,FA_CONTRACT
Norton,Greg,2010,2010,FA_CONTRACT
Ohka,Tomo,2010,2010,FA_CONTRACT
Percival,Troy,2010,2010,FA_CONTRACT
Schmidt,Jason,2010,2010,FA_CONTRACT
Sheffield,Gary,2010,2010,FA_CONTRACT
Shouse,Brian,2010,2010,FA_CONTRACT
Smoltz,John,2010,2010,FA_CONTRACT
Washburn,Jarrod,2010,2010,FA_CONTRACT
Weathers,David,2010,2010,FA_CONTRACT
Young,Dmitri,2010,2010,FA_CONTRACT
Crawford,Carl,2011,2011,FA_CONTRACT
Werth,Jayson,2011,2011,FA_CONTRACT
Lee,Cliff,2011,2011,FA_CONTRACT
Beltre,Adrian,2011,2011,FA_CONTRACT
Dunn,Adam,2011,2011,FA_CONTRACT
Jeter,Derek,2011,2011,FA_CONTRACT
Martinez,Victor,2011,2011,FA_CONTRACT
Konerko,Paul,2011,2011,FA_CONTRACT
Soriano,Rafael,2011,2011,FA_CONTRACT
Rivera,Mariano,2011,2011,FA_CONTRACT
Huff,Aubrey,2011,2011,FA_CONTRACT
De La Rosa,Jorge,2011,2011,FA_CONTRACT
Uribe,Juan,2011,2011,FA_CONTRACT
Buck,John,2011,2011,FA_CONTRACT
Pavano,Carl,2011,2011,FA_CONTRACT
Westbrook,Jake,2011,2011,FA_CONTRACT
Benoit,Joaquin,2011,2011,FA_CONTRACT
LaRoche,Adam,2011,2011,FA_CONTRACT
Downs,Scott,2011,2011,FA_CONTRACT
Crain,Jesse,2011,2011,FA_CONTRACT
Kuroda,Hiroki,2011,2011,FA_CONTRACT
Guerrier,Matt,2011,2011,FA_CONTRACT
Hudson,Orlando,2011,2011,FA_CONTRACT
Peralta,Jhonny,2011,2011,FA_CONTRACT
Fuentes,Brian,2011,2011,FA_CONTRACT
Pena,Carlos,2011,2011,FA_CONTRACT
Gregg,Kevin,2011,2011,FA_CONTRACT
Ordonez,Magglio,2011,2011,FA_CONTRACT
Putz,J.J.,2011,2011,FA_CONTRACT
Balfour,Grant,2011,2011,FA_CONTRACT
Berkman,Lance,2011,2011,FA_CONTRACT
Guerrero,Vladimir,2011,2011,FA_CONTRACT
Correia,Kevin,2011,2011,FA_CONTRACT
Feliciano,Pedro,2011,2011,FA_CONTRACT
Pierzynski,A.J.,2011,2011,FA_CONTRACT
Wigginton,Ty,2011,2011,FA_CONTRACT
Lee,Derrek,2011,2011,FA_CONTRACT
Vazquez,Javier,2011,2011,FA_CONTRACT
Olivo,Miguel,2011,2011,FA_CONTRACT
Tejada,Miguel,2011,2011,FA_CONTRACT
Torrealba,Yorvit,2011,2011,FA_CONTRACT
Contreras,Jose,2011,2011,FA_CONTRACT
Damon,Johnny,2011,2011,FA_CONTRACT
Garland,Jon,2011,2011,FA_CONTRACT
Overbay,Lyle,2011,2011,FA_CONTRACT
Matsui,Hideki,2011,2011,FA_CONTRACT
Rhodes,Arthur,2011,2011,FA_CONTRACT
Francisco,Frank,2011,2011,FA_CONTRACT
Harang,Aaron,2011,2011,FA_CONTRACT
Ohman,Will,2011,2011,FA_CONTRACT
Rauch,Jon,2011,2011,FA_CONTRACT
Dotel,Octavio,2011,2011,FA_CONTRACT
Frasor,Jason,2011,2011,FA_CONTRACT
Barajas,Rod,2011,2011,FA_CONTRACT
Farnsworth,Kyle,2011,2011,FA_CONTRACT
Hall,Bill,2011,2011,FA_CONTRACT
Hawpe,Brad,2011,2011,FA_CONTRACT
Hernandez,Ramon,2011,2011,FA_CONTRACT
Penny,Brad,2011,2011,FA_CONTRACT
Thome,Jim,2011,2011,FA_CONTRACT
Uehara,Koji,2011,2011,FA_CONTRACT
Webb,Brandon,2011,2011,FA_CONTRACT
Wheeler,Dan,2011,2011,FA_CONTRACT
Blum,Geoff,2011,2011,FA_CONTRACT
Qualls,Chad,2011,2011,FA_CONTRACT
Choate,Randy,2011,2011,FA_CONTRACT
Renteria,Edgar,2011,2011,FA_CONTRACT
Ramirez,Manmy,2011,2011,FA_CONTRACT
Chen,Bruce,2011,2011,FA_CONTRACT
Cairo,Miguel,2011,2011,FA_CONTRACT
Francis,Jeff,2011,2011,FA_CONTRACT
Hairston,Jerry,2011,2011,FA_CONTRACT
Jones,Andruw,2011,2011,FA_CONTRACT
Mora,Melvin,2011,2011,FA_CONTRACT
Padilla,Vicente,2011,2011,FA_CONTRACT
Varitek,Jason,2011,2011,FA_CONTRACT
Heilman,Aaron,2011,2011,FA_CONTRACT
Nady,Xavier,2011,2011,FA_CONTRACT
Ankiel,Rick,2011,2011,FA_CONTRACT
Capuano,Chris,2011,2011,FA_CONTRACT
Izturis,Cesar,2011,2011,FA_CONTRACT
Wood,Kerry,2011,2011,FA_CONTRACT
Hinske,Eric,2011,2011,FA_CONTRACT
Counsell,Craig,2011,2011,FA_CONTRACT
Romero,J.C.,2011,2011,FA_CONTRACT
Kearns,Austin,2011,2011,FA_CONTRACT
Blanco,Henry,2011,2011,FA_CONTRACT
Young,Chris,2011,2011,FA_CONTRACT
Bloomquist,Willie,2011,2011,FA_CONTRACT
Bedard,Erik,2011,2011,FA_CONTRACT
Branyan,Russell,2011,2011,FA_CONTRACT
Burrell,Pat,2011,2011,FA_CONTRACT
Cabrera,Orlando,2011,2011,FA_CONTRACT
Laird,Gerald,2011,2011,FA_CONTRACT
Thames,Marcus,2011,2011,FA_CONTRACT
Patterson,Corey,2011,2011,FA_CONTRACT
Reyes,Dennys,2011,2011,FA_CONTRACT
Cantu,Jorge,2011,2011,FA_CONTRACT
Treanor,Matt,2011,2011,FA_CONTRACT
Durbin,Chad,2011,2011,FA_CONTRACT
Kotsay,Mark,2011,2011,FA_CONTRACT
Batista,Miguel,2011,2011,FA_CONTRACT
Punto,Nick,2011,2011,FA_CONTRACT
Duchscherer,Justin,2011,2011,FA_CONTRACT
Bard,Josh,2011,2011,FA_CONTRACT
Beimel,Joe,2011,2011,FA_CONTRACT
Bush,David,2011,2011,FA_CONTRACT
Chavez,Eric,2011,2011,FA_CONTRACT
Davis,Doug,2011,2011,FA_CONTRACT
Edmonds,Jim,2011,2011,FA_CONTRACT
Feliz,Pedro,2011,2011,FA_CONTRACT
Garcia,Freddy,2011,2011,FA_CONTRACT
Giambi,Jason,2011,2011,FA_CONTRACT
Harris,Willie,2011,2011,FA_CONTRACT
Hendrickson,Mark,2011,2011,FA_CONTRACT
Johnson,Nick,2011,2011,FA_CONTRACT
Johnson,Reed,2011,2011,FA_CONTRACT
Kennedy,Adam,2011,2011,FA_CONTRACT
Lopez,Felipe,2011,2011,FA_CONTRACT
Lopez,Rodrigo,2011,2011,FA_CONTRACT
Lugo,Julio,2011,2011,FA_CONTRACT
Mahay,Ron,2011,2011,FA_CONTRACT
Miles,Aaron,2011,2011,FA_CONTRACT
Millwood,Kevin,2011,2011,FA_CONTRACT
Mota,Guillermo,2011,2011,FA_CONTRACT
Podsednik,Scott,2011,2011,FA_CONTRACT
Stairs,Matt,2011,2011,FA_CONTRACT
Suppan,Jeff,2011,2011,FA_CONTRACT
Winn,Randy,2011,2011,FA_CONTRACT
Wright,Jamey,2011,2011,FA_CONTRACT
Zaun,Gregg,2011,2011,FA_CONTRACT
Park,Chan Ho,2011,2011,FA_CONTRACT
Ausmas,Brad,2011,2011,FA_CONTRACT
Baldelli,Rocco,2011,2011,FA_CONTRACT
Benson,Kris,2011,2011,FA_CONTRACT
Bonderman,Jeremy,2011,2011,FA_CONTRACT
Dessens,Elmer,2011,2011,FA_CONTRACT
Ecksein,David,2011,2011,FA_CONTRACT
Escobar,Kelvim,2011,2011,FA_CONTRACT
Flores,Randy,2011,2011,FA_CONTRACT
Glaus,Troy,2011,2011,FA_CONTRACT
Guillen,Jose,2011,2011,FA_CONTRACT
Guzman,Cristian,2011,2011,FA_CONTRACT
Hampton,Mike,2011,2011,FA_CONTRACT
Hoffman,Trevor,2011,2011,FA_CONTRACT
Kapler,Gabe,2011,2011,FA_CONTRACT
LaRue,Jason,2011,2011,FA_CONTRACT
Lincoln,Mike,2011,2011,FA_CONTRACT
Lowell,Mike,2011,2011,FA_CONTRACT
MacDougal,Mike,2011,2011,FA_CONTRACT
Mench,Kevin,2011,2011,FA_CONTRACT
Moehler,Brian,2011,2011,FA_CONTRACT
Molina,Bengie,2011,2011,FA_CONTRACT
Moeller,Chad,2011,2011,FA_CONTRACT
Payton,Jay,2011,2011,FA_CONTRACT
Pettitte,Andy,2011,2011,FA_CONTRACT
Seay,Bobby,2011,2011,FA_CONTRACT
Sheets,Ben,2011,2011,FA_CONTRACT
Shields,Scot,2011,2011,FA_CONTRACT
Sosa,Jorge,2011,2011,FA_CONTRACT
Springer,Russ,2011,2011,FA_CONTRACT
Sweeney,Mike,2011,2011,FA_CONTRACT
Tatis,Fernando,2011,2011,FA_CONTRACT
Tracy,Chad,2011,2011,FA_CONTRACT
Weaver,Jeff,2011,2011,FA_CONTRACT
Woodward,Chris,2011,2011,FA_CONTRACT
Pujols,Albert,2012,2012,FA_CONTRACT
Fielder,Prince,2012,2012,FA_CONTRACT
Reyes,Jose,2012,2012,FA_CONTRACT
Wilson,C.J.,2012,2012,FA_CONTRACT
Buehrle,Mark,2012,2012,FA_CONTRACT
Papelbon,Jonathan,2012,2012,FA_CONTRACT
Rollins,Jimmy,2012,2012,FA_CONTRACT
Ramirez,Aramis,2012,2012,FA_CONTRACT
Cuddyer,Michael,2012,2012,FA_CONTRACT
Bell,Heath,2012,2012,FA_CONTRACT
Beltran,Carlos,2012,2012,FA_CONTRACT
Willingham,Josh,2012,2012,FA_CONTRACT
Kubel,Jason,2012,2012,FA_CONTRACT
Ortiz,David,2012,2012,FA_CONTRACT
Nathan,Joe,2012,2012,FA_CONTRACT
Crisp,Coco,2012,2012,FA_CONTRACT
Furcal,Rafael,2012,2012,FA_CONTRACT
Harang,Aaron,2012,2012,FA_CONTRACT
Francisco,Frank,2012,2012,FA_CONTRACT
Jackson,Edwin,2012,2012,FA_CONTRACT
Hill,Aaron,2012,2012,FA_CONTRACT
Barmes,Clint,2012,2012,FA_CONTRACT
Kuroda,Hiroki,2012,2012,FA_CONTRACT
DeJesus,David,2012,2012,FA_CONTRACT
Capuano,Chris,2012,2012,FA_CONTRACT
Chen,Bruce,2012,2012,FA_CONTRACT
Ellis,Mark,2012,2012,FA_CONTRACT
Madson,Ryan,2012,2012,FA_CONTRACT
Rodrigeuz,Fernando,2012,2012,FA_CONTRACT
Pena,Carlos,2012,2012,FA_CONTRACT
Carroll,Jamey,2012,2012,FA_CONTRACT
Hernandez,Ramon,2012,2012,FA_CONTRACT
Johnson,Kelly,2012,2012,FA_CONTRACT
Hairston Jr.,Jerry,2012,2012,FA_CONTRACT
Sizemore,Grady,2012,2012,FA_CONTRACT
Maholm,Paul,2012,2012,FA_CONTRACT
Capps,Matt,2012,2012,FA_CONTRACT
Rivera,Juan,2012,2012,FA_CONTRACT
Bedard,Erik,2012,2012,FA_CONTRACT
Cordero,Francisco,2012,2012,FA_CONTRACT
Gonzalez,Alex,2012,2012,FA_CONTRACT
Santiago,Ramon,2012,2012,FA_CONTRACT
Broxton,Jonathan,2012,2012,FA_CONTRACT
Garcia,Freddy,2012,2012,FA_CONTRACT
Barajas,Rod,2012,2012,FA_CONTRACT
Oliver,Darren,2012,2012,FA_CONTRACT
Wang,Chien-Ming,2012,2012,FA_CONTRACT
Bllomquist,Willie,2012,2012,FA_CONTRACT
Dotel,Octavio,2012,2012,FA_CONTRACT
Rauch,Jon,2012,2012,FA_CONTRACT
Betemit,Wilson,2012,2012,FA_CONTRACT
Hawkins,LaTroy,2012,2012,FA_CONTRACT
McDonald,John,2012,2012,FA_CONTRACT
Ross,Cody,2012,2012,FA_CONTRACT
Wood,Kerry,2012,2012,FA_CONTRACT
Kotchman,Casey,2012,2012,FA_CONTRACT
Doumit,Ryan,2012,2012,FA_CONTRACT
Marquis,Jason,2012,2012,FA_CONTRACT
Punto,Nick,2012,2012,FA_CONTRACT
Dobbs,Greg,2012,2012,FA_CONTRACT
Ludwick,Ryan,2012,2012,FA_CONTRACT
Nix,Laynce,2012,2012,FA_CONTRACT
Blake,Casey,2012,2012,FA_CONTRACT
Betancourt,Yuniesky,2012,2012,FA_CONTRACT
Jones,Andruw,2012,2012,FA_CONTRACT
Colon,Bartolo,2012,2012,FA_CONTRACT
Rodney,Fernando,2012,2012,FA_CONTRACT
Molina,Jose,2012,2012,FA_CONTRACT
Saito,Takashi,2012,2012,FA_CONTRACT
McLouth,Nate,2012,2012,FA_CONTRACT
Blanco,Henry,2012,2012,FA_CONTRACT
Chavez,Endy,2012,2012,FA_CONTRACT
Shoppach,Kelly,2012,2012,FA_CONTRACT
Coffey,Todd,2012,2012,FA_CONTRACT
Thome,Jim,2012,2012,FA_CONTRACT
Kotsay,Mark,2012,2012,FA_CONTRACT
Johnson,Reed,2012,2012,FA_CONTRACT
Cedeno,Ronny,2012,2012,FA_CONTRACT
Qualls,Chad,2012,2012,FA_CONTRACT
Ibanez,Raul,2012,2012,FA_CONTRACT
Sherrill,George,2012,2012,FA_CONTRACT
Overbay,Lyle,2012,2012,FA_CONTRACT
Wilson,Jack,2012,2012,FA_CONTRACT
Fukudome,Kosuke,2012,2012,FA_CONTRACT
Laird,Gerald,2012,2012,FA_CONTRACT
MacDougal,Mike,2012,2012,FA_CONTRACT
Treanor,Matt,2012,2012,FA_CONTRACT
Gomes,Jonny,2012,2012,FA_CONTRACT
Mota,Guillermo,2012,2012,FA_CONTRACT
Lidge,Brad,2012,2012,FA_CONTRACT
Ayala,Luis,2012,2012,FA_CONTRACT
Chavez,Eric,2012,2012,FA_CONTRACT
Zumaya,Joel,2012,2012,FA_CONTRACT
Willis,Dontrelle,2012,2012,FA_CONTRACT
Kennedy,Adam,2012,2012,FA_CONTRACT
Schneider,Brian,2012,2012,FA_CONTRACT
DeRosa,Mark,2012,2012,FA_CONTRACT
Snyder,Chris,2012,2012,FA_CONTRACT
Camp,Shawn,2012,2012,FA_CONTRACT
Romero,J.C.,2012,2012,FA_CONTRACT
Brackman,Andrew,2012,2012,FA_CONTRACT
Ankiel,Rick,2012,2012,FA_CONTRACT
Bard,Josh,2012,2012,FA_CONTRACT
Batista,Miguel,2012,2012,FA_CONTRACT
Branyan,Russell,2012,2012,FA_CONTRACT
Cook,Aaron,2012,2012,FA_CONTRACT
Cora,Alex,2012,2012,FA_CONTRACT
Cruz,Juan,2012,2012,FA_CONTRACT
Damon,Johnny,2012,2012,FA_CONTRACT
Duke,Zach,2012,2012,FA_CONTRACT
Durbin,Chad,2012,2012,FA_CONTRACT
Francis,Jeff,2012,2012,FA_CONTRACT
Garland,Jon,2012,2012,FA_CONTRACT
Gonzalez,Mike,2012,2012,FA_CONTRACT
Grabow,John,2012,2012,FA_CONTRACT
Guillen,Carlos,2012,2012,FA_CONTRACT
Hairston,Scott,2012,2012,FA_CONTRACT
Harris,Willie,2012,2012,FA_CONTRACT
Hawpe,Brad,2012,2012,FA_CONTRACT
Hernandez,Livan,2012,2012,FA_CONTRACT
Isringhausen,Jason,2012,2012,FA_CONTRACT
Izturis,Cesar,2012,2012,FA_CONTRACT
Jackson,Conor,2012,2012,FA_CONTRACT
Linebrink,Scott,2012,2012,FA_CONTRACT
Lopez,Jose,2012,2012,FA_CONTRACT
Lopez,Rodrigo,2012,2012,FA_CONTRACT
Matsui,Hideki,2012,2012,FA_CONTRACT
Michaels,Jason,2012,2012,FA_CONTRACT
Miller,Trever,2012,2012,FA_CONTRACT
Millwood,Kevin,2012,2012,FA_CONTRACT
Nady,Xavier,2012,2012,FA_CONTRACT
Ortiz,Ramon,2012,2012,FA_CONTRACT
Oswalt,Roy,2012,2012,FA_CONTRACT
Padilla,Vicente,2012,2012,FA_CONTRACT
Patterson,Corey,2012,2012,FA_CONTRACT
Pierre,Juan,2012,2012,FA_CONTRACT
Pineiro,Joel,2012,2012,FA_CONTRACT
Vizquel,Omar,2012,2012,FA_CONTRACT
Wheeler,Dan,2012,2012,FA_CONTRACT
Wright,Jamey,2012,2012,FA_CONTRACT
Young,Chris,2012,2012,FA_CONTRACT
Pena,Wily Mo,2012,2012,FA_CONTRACT
Penny,Brad,2012,2012,FA_CONTRACT
Burrell,Pat,2012,2012,FA_CONTRACT
Cabrera,Orlando,2012,2012,FA_CONTRACT
Castro,Ramon,2012,2012,FA_CONTRACT
Counsell,Craig,2012,2012,FA_CONTRACT
Drew,J.D.,2012,2012,FA_CONTRACT
Gload,Ross,2012,2012,FA_CONTRACT
Guerrero,Vladimir,2012,2012,FA_CONTRACT
Harden,Rich,2012,2012,FA_CONTRACT
Kendall,Jason,2012,2012,FA_CONTRACT
Lee,Derrek,2012,2012,FA_CONTRACT
Marte,Damaso,2012,2012,FA_CONTRACT
Miles,Aaron,2012,2012,FA_CONTRACT
Mitre,Sergio,2012,2012,FA_CONTRACT
Ordonez,Magglio,2012,2012,FA_CONTRACT
Posada,Jorge,2012,2012,FA_CONTRACT
Ramirez,Horacio,2012,2012,FA_CONTRACT
Renteria,Edgar,2012,2012,FA_CONTRACT
Rhoades,Arthur,2012,2012,FA_CONTRACT
Rodriguez,Ivan,2012,2012,FA_CONTRACT
Varitek,Jason,2012,2012,FA_CONTRACT
Vazquez,Javier,2012,2012,FA_CONTRACT
Wakefield,Tim,2012,2012,FA_CONTRACT
Webb,Brandon,2012,2012,FA_CONTRACT
Greinke,Zack,2013,2013,FA_CONTRACT
Hamilton,Josh,2013,2013,FA_CONTRACT
Sanchez,Anibal,2013,2013,FA_CONTRACT
Upton,B.J.,2013,2013,FA_CONTRACT
Swisher,Nick,2013,2013,FA_CONTRACT
Jackson,Edwin,2013,2013,FA_CONTRACT
Bourn,Michael,2013,2013,FA_CONTRACT
Pagan,Angel,2013,2013,FA_CONTRACT
Victorino,Shane,2013,2013,FA_CONTRACT
Lohse,Kyle,2013,2013,FA_CONTRACT
Soriano,Rafael,2013,2013,FA_CONTRACT
Dempster,Ryan,2013,2013,FA_CONTRACT
Ortiz,David,2013,2013,FA_CONTRACT
Hunter,Torii,2013,2013,FA_CONTRACT
Ross,Cody,2013,2013,FA_CONTRACT
Guthrie,Jeremy,2013,2013,FA_CONTRACT
LaRoche,Adam,2013,2013,FA_CONTRACT
League,Brandon,2013,2013,FA_CONTRACT
Broxton,Jonathan,2013,2013,FA_CONTRACT
Scutaro,Marco,2013,2013,FA_CONTRACT
Affeldt,Jeremy,2013,2013,FA_CONTRACT
Martin,Russell,2013,2013,FA_CONTRACT
Cabrera,Melky,2013,2013,FA_CONTRACT
McCarthy,Brandon,2013,2013,FA_CONTRACT
Kuroda,Hiroki,2013,2013,FA_CONTRACT
Blanton,Joe,2013,2013,FA_CONTRACT
Ludwick,Ryan,2013,2013,FA_CONTRACT
Haren,Dan,2013,2013,FA_CONTRACT
Suzuki,Ichiro,2013,2013,FA_CONTRACT
Pettitte,Andy,2013,2013,FA_CONTRACT
Youkilis,Kevin,2013,2013,FA_CONTRACT
Adams,Mike,2013,2013,FA_CONTRACT
Keppinger,Jeff,2013,2013,FA_CONTRACT
Berkman,Lance,2013,2013,FA_CONTRACT
Rivera,Mariano,2013,2013,FA_CONTRACT
Gomes,Jonny,2013,2013,FA_CONTRACT
Villanueva,Carlos,2013,2013,FA_CONTRACT
Correia,Kevin,2013,2013,FA_CONTRACT
Izturis,Maicer,2013,2013,FA_CONTRACT
Drew,Stephen,2013,2013,FA_CONTRACT
Burnett,Sean,2013,2013,FA_CONTRACT
Soria,Joakim,2013,2013,FA_CONTRACT
Pierzynski,A.J.,2013,2013,FA_CONTRACT
Choate,Randy,2013,2013,FA_CONTRACT
Myers,Brett,2013,2013,FA_CONTRACT
Grilli,Jason,2013,2013,FA_CONTRACT
Saunders,Joe,2013,2013,FA_CONTRACT
Ross,David,2013,2013,FA_CONTRACT
Feldman,Scott,2013,2013,FA_CONTRACT
Peralta,Joel,2013,2013,FA_CONTRACT
Baker,Scott,2013,2013,FA_CONTRACT
Napoli,Mike,2013,2013,FA_CONTRACT
Hairston,Scott,2013,2013,FA_CONTRACT
Wigginton,Ty,2013,2013,FA_CONTRACT
Uehara,Koji,2013,2013,FA_CONTRACT
Marcum,Shaun,2013,2013,FA_CONTRACT
